order_id,customer_id,order_date,payment_type,order_status
ORD02625,CUST0492,2025-07-24,Bank Transfer,Processing
ORD01391,CUST0124,2024-08-28,PayPal,Delivered
ORD00386,CUST0707,2024-12-28,PayPal,Cancelled
ORD00372,CUST0926,2025-06-21,Credit Card,Shipped
ORD02910,CUST0802,2025-03-28,Credit Card,Shipped
ORD00211,CUST0336,2025-04-29,Credit Card,Cancelled
ORD02880,CUST0069,2024-10-09,Bank Transfer,Cancelled
ORD02659,CUST0169,2024-07-24,PayPal,Shipped
ORD01360,CUST0055,2024-10-29,Credit Card,Processing
ORD01735,CUST0632,2024-09-15,Bank Transfer,Processing
ORD00506,CUST0354,2025-04-03,PayPal,Shipped
ORD01081,CUST0191,2025-05-04,PayPal,Delivered
ORD02267,CUST0787,2024-11-21,PayPal,Processing
ORD00323,CUST0994,2025-07-01,PayPal,Shipped
ORD00590,CUST0377,2025-04-14,Bank Transfer,Cancelled
ORD00498,CUST0796,2024-09-23,Bank Transfer,Shipped
ORD01996,CUST0156,2024-09-11,Credit Card,Shipped
ORD02589,CUST0236,2024-08-24,Credit Card,Processing
ORD01231,CUST0778,2024-10-30,Bank Transfer,Cancelled
ORD02750,CUST0557,2024-08-11,PayPal,Processing
ORD01366,CUST0158,2025-06-23,Credit Card,Processing
ORD01898,CUST0503,2025-03-12,Credit Card,Processing
ORD01018,CUST0988,2025-04-28,PayPal,Processing
ORD00727,CUST0134,2025-04-20,PayPal,Shipped
ORD00370,CUST0445,2025-06-02,Credit Card,Shipped
ORD01779,CUST0362,2024-09-06,PayPal,Cancelled
ORD01259,CUST0094,2025-03-21,Bank Transfer,Delivered
ORD02822,CUST0151,2024-09-24,PayPal,Shipped
ORD02990,CUST0726,2024-10-29,PayPal,Processing
ORD00526,CUST0852,2024-11-06,Bank Transfer,Processing
ORD02224,CUST0302,2024-12-25,Bank Transfer,Shipped
ORD00315,CUST0357,2024-11-09,PayPal,Processing
ORD02170,CUST0763,2025-01-04,Credit Card,Shipped
ORD00788,CUST0572,2024-10-27,PayPal,Delivered
ORD00093,CUST0245,2025-01-16,PayPal,Cancelled
ORD00931,CUST0303,2024-10-17,Credit Card,Delivered
ORD01998,CUST0276,2025-03-23,Credit Card,Cancelled
ORD01704,CUST0775,2025-06-24,Bank Transfer,Shipped
ORD00299,CUST0847,2025-03-09,Credit Card,Shipped
ORD01254,CUST0316,2025-05-16,PayPal,Processing
ORD02998,CUST0174,2025-03-19,Bank Transfer,Cancelled
ORD00293,CUST0296,2024-08-17,Bank Transfer,Processing
ORD00171,CUST0487,2025-05-13,Bank Transfer,Shipped
ORD01028,CUST0449,2024-11-22,PayPal,Shipped
ORD00679,CUST0711,2024-12-05,PayPal,Delivered
ORD00672,CUST0543,2024-10-01,PayPal,Cancelled
ORD00808,CUST0417,2025-04-17,Bank Transfer,Cancelled
ORD02169,CUST0342,2025-04-07,PayPal,Cancelled
ORD00957,CUST0579,2024-08-25,Credit Card,Delivered
ORD01686,CUST0329,2025-06-20,Bank Transfer,Shipped
ORD01446,CUST0616,2025-01-10,Credit Card,Delivered
ORD01829,CUST0159,2025-01-20,PayPal,Processing
ORD00326,CUST0531,2025-01-23,PayPal,Cancelled
ORD00991,CUST0370,2025-05-23,Credit Card,Shipped
ORD02661,CUST0155,2024-12-08,Credit Card,Shipped
ORD02844,CUST0676,2025-01-14,Bank Transfer,Cancelled
ORD00704,CUST0355,2025-05-06,Bank Transfer,Processing
ORD02063,CUST0674,2025-02-27,PayPal,Processing
ORD01879,CUST0979,2025-04-16,PayPal,Shipped
ORD00760,CUST0153,2024-10-14,Bank Transfer,Delivered
ORD02723,CUST0180,2025-05-21,Bank Transfer,Cancelled
ORD01754,CUST0929,2025-05-10,Credit Card,Processing
ORD02905,CUST0433,2024-09-23,Bank Transfer,Shipped
ORD02464,CUST0296,2024-10-02,PayPal,Cancelled
ORD02781,CUST0093,2025-03-14,Credit Card,Processing
ORD02778,CUST0802,2025-01-04,Credit Card,Delivered
ORD02288,CUST0012,2025-06-05,Bank Transfer,Delivered
ORD01778,CUST0997,2025-06-01,Credit Card,Cancelled
ORD02147,CUST0890,2024-12-03,PayPal,Shipped
ORD01568,CUST0048,2025-02-13,Credit Card,Processing
ORD02043,CUST0557,2024-09-21,PayPal,Processing
ORD02266,CUST0954,2025-06-27,Credit Card,Shipped
ORD00774,CUST0033,2025-03-21,Bank Transfer,Shipped
ORD00230,CUST0105,2024-09-24,Bank Transfer,Processing
ORD01499,CUST0973,2025-05-20,Credit Card,Processing
ORD00441,CUST0601,2025-06-23,Credit Card,Delivered
ORD00438,CUST0052,2025-03-12,PayPal,Delivered
ORD02480,CUST0025,2025-02-18,Bank Transfer,Shipped
ORD01703,CUST0548,2025-02-28,Credit Card,Shipped
ORD02228,CUST0185,2025-01-09,Bank Transfer,Delivered
ORD02372,CUST0562,2024-08-17,Credit Card,Cancelled
ORD01053,CUST0327,2025-02-28,Credit Card,Processing
ORD02513,CUST0394,2025-03-18,Bank Transfer,Cancelled
ORD00479,CUST0363,2024-07-27,Bank Transfer,Cancelled
ORD00761,CUST0336,2025-02-07,Bank Transfer,Processing
ORD02566,CUST0536,2024-11-06,PayPal,Cancelled
ORD01793,CUST0138,2024-12-13,Bank Transfer,Shipped
ORD02037,CUST0022,2024-11-22,Bank Transfer,Cancelled
ORD01767,CUST0065,2025-06-11,PayPal,Processing
ORD00021,CUST0611,2024-10-16,Credit Card,Cancelled
ORD00534,CUST0928,2025-03-27,PayPal,Processing
ORD01229,CUST0652,2024-10-03,Bank Transfer,Shipped
ORD01365,CUST0403,2025-06-13,Bank Transfer,Cancelled
ORD01171,CUST0766,2025-01-16,PayPal,Processing
ORD00711,CUST0176,2025-07-16,Bank Transfer,Processing
ORD01286,CUST0063,2024-10-25,Credit Card,Processing
ORD01210,CUST0048,2024-08-10,PayPal,Processing
ORD00971,CUST0771,2024-12-02,Bank Transfer,Cancelled
ORD02131,CUST0575,2024-09-17,Bank Transfer,Delivered
ORD01806,CUST0945,2024-11-02,PayPal,Shipped
ORD00494,CUST0094,2025-06-30,Bank Transfer,Delivered
ORD00283,CUST0881,2025-04-10,Bank Transfer,Cancelled
ORD01958,CUST0107,2025-05-22,PayPal,Delivered
ORD02255,CUST0251,2024-08-27,Bank Transfer,Processing
ORD02700,CUST0598,2025-05-05,Bank Transfer,Delivered
ORD02190,CUST0189,2024-11-20,PayPal,Delivered
ORD01077,CUST0120,2025-04-24,Credit Card,Processing
ORD00777,CUST0423,2025-06-06,Bank Transfer,Delivered
ORD02854,CUST0390,2024-12-25,Credit Card,Cancelled
ORD02639,CUST0910,2025-03-29,Credit Card,Shipped
ORD00078,CUST0434,2024-10-06,Bank Transfer,Cancelled
ORD00612,CUST0928,2024-12-31,Credit Card,Shipped
ORD01428,CUST0178,2024-12-31,Credit Card,Delivered
ORD01070,CUST0612,2024-09-02,PayPal,Cancelled
ORD02421,CUST0722,2025-06-28,PayPal,Shipped
ORD01487,CUST0584,2024-09-18,PayPal,Delivered
ORD00467,CUST0441,2024-11-04,PayPal,Delivered
ORD02445,CUST0932,2024-11-28,Bank Transfer,Delivered
ORD00129,CUST1000,2024-10-20,Credit Card,Cancelled
ORD01319,CUST0984,2025-01-05,Credit Card,Processing
ORD00356,CUST0515,2024-10-06,Bank Transfer,Processing
ORD02852,CUST0829,2025-02-14,Bank Transfer,Shipped
ORD01712,CUST0140,2025-02-01,Bank Transfer,Cancelled
ORD00690,CUST0370,2024-10-05,Bank Transfer,Processing
ORD00548,CUST0039,2024-11-08,Credit Card,Processing
ORD00476,CUST0832,2025-05-11,Credit Card,Shipped
ORD02476,CUST0013,2025-05-26,PayPal,Shipped
ORD01550,CUST0873,2024-12-20,Credit Card,Delivered
ORD01566,CUST0495,2025-01-10,PayPal,Shipped
ORD01562,CUST0822,2025-06-26,Bank Transfer,Cancelled
ORD01705,CUST0718,2025-04-16,Credit Card,Processing
ORD01903,CUST0882,2024-10-26,Bank Transfer,Delivered
ORD02151,CUST0758,2025-04-30,Bank Transfer,Delivered
ORD02068,CUST0821,2024-12-08,Bank Transfer,Shipped
ORD01090,CUST0501,2025-01-27,Credit Card,Shipped
ORD00143,CUST0595,2024-10-14,PayPal,Shipped
ORD01415,CUST0919,2024-10-30,PayPal,Shipped
ORD02894,CUST0474,2024-11-25,Credit Card,Delivered
ORD02123,CUST0136,2025-05-16,PayPal,Shipped
ORD01308,CUST0577,2024-10-22,Credit Card,Cancelled
ORD01476,CUST0671,2024-11-14,Credit Card,Delivered
ORD01828,CUST0419,2025-06-08,PayPal,Shipped
ORD00280,CUST0572,2025-04-26,PayPal,Delivered
ORD00314,CUST0993,2024-10-24,Credit Card,Cancelled
ORD01470,CUST0520,2025-04-01,PayPal,Delivered
ORD02586,CUST0917,2024-12-16,Credit Card,Cancelled
ORD01433,CUST0518,2025-03-22,PayPal,Shipped
ORD02162,CUST0300,2025-05-12,Bank Transfer,Cancelled
ORD00006,CUST0702,2024-10-27,PayPal,Shipped
ORD01741,CUST0284,2024-08-08,PayPal,Delivered
ORD02839,CUST0034,2025-03-01,Credit Card,Processing
ORD02886,CUST0258,2024-09-29,Bank Transfer,Cancelled
ORD02769,CUST0129,2025-02-02,Credit Card,Delivered
ORD02389,CUST0400,2025-02-12,Bank Transfer,Cancelled
ORD00391,CUST0023,2024-12-26,Bank Transfer,Cancelled
ORD01547,CUST0821,2025-07-13,Bank Transfer,Processing
ORD00515,CUST0180,2024-09-02,Credit Card,Cancelled
ORD00750,CUST0076,2025-01-06,PayPal,Cancelled
ORD02987,CUST0088,2024-11-11,Credit Card,Cancelled
ORD01660,CUST0387,2025-01-18,Credit Card,Cancelled
ORD00954,CUST0835,2025-02-28,PayPal,Processing
ORD02107,CUST0741,2025-03-22,PayPal,Cancelled
ORD00444,CUST0554,2024-09-08,PayPal,Delivered
ORD02846,CUST0519,2024-12-15,Credit Card,Cancelled
ORD02646,CUST0756,2025-07-10,Bank Transfer,Delivered
ORD01635,CUST0691,2024-09-18,Bank Transfer,Processing
ORD00889,CUST0240,2024-10-15,Bank Transfer,Processing
ORD00933,CUST0584,2025-01-09,Credit Card,Cancelled
ORD02764,CUST0837,2024-12-21,PayPal,Processing
ORD00751,CUST0783,2025-05-25,Bank Transfer,Processing
ORD01296,CUST0829,2025-01-22,PayPal,Processing
ORD01578,CUST0891,2024-08-22,Credit Card,Shipped
ORD00786,CUST0625,2024-08-02,PayPal,Delivered
ORD02337,CUST0280,2024-11-21,Credit Card,Delivered
ORD02265,CUST0990,2024-12-24,PayPal,Processing
ORD01055,CUST0024,2024-08-08,PayPal,Shipped
ORD02684,CUST0152,2024-12-21,PayPal,Cancelled
ORD01882,CUST0690,2025-07-09,Bank Transfer,Processing
ORD00871,CUST0670,2025-01-10,PayPal,Shipped
ORD02835,CUST0976,2025-03-31,Credit Card,Cancelled
ORD01926,CUST0257,2025-06-22,Bank Transfer,Shipped
ORD01627,CUST0864,2024-08-10,Bank Transfer,Processing
ORD02383,CUST0613,2024-09-29,Credit Card,Cancelled
ORD01648,CUST0710,2024-12-19,Bank Transfer,Shipped
ORD01410,CUST0039,2025-02-22,Credit Card,Processing
ORD00723,CUST0476,2025-04-08,Credit Card,Processing
ORD01500,CUST0776,2025-05-26,Bank Transfer,Delivered
ORD01995,CUST0193,2024-08-18,PayPal,Shipped
ORD02829,CUST0157,2025-01-10,PayPal,Shipped
ORD02497,CUST0183,2025-06-11,Bank Transfer,Cancelled
ORD02443,CUST0282,2025-03-30,PayPal,Shipped
ORD02173,CUST0242,2025-01-11,Bank Transfer,Processing
ORD01351,CUST0021,2025-01-10,PayPal,Processing
ORD00521,CUST0590,2025-07-04,PayPal,Cancelled
ORD02779,CUST0602,2024-08-23,Credit Card,Delivered
ORD01167,CUST0255,2025-02-22,Bank Transfer,Processing
ORD02940,CUST0398,2025-01-25,Credit Card,Cancelled
ORD02862,CUST0472,2024-10-04,Bank Transfer,Cancelled
ORD00395,CUST0622,2024-12-18,PayPal,Delivered
ORD01725,CUST0872,2024-10-05,Bank Transfer,Cancelled
ORD00487,CUST0827,2025-02-05,PayPal,Shipped
ORD01027,CUST0966,2025-07-19,Bank Transfer,Delivered
ORD01982,CUST0816,2025-01-05,Credit Card,Processing
ORD02434,CUST0712,2024-12-23,Bank Transfer,Processing
ORD02653,CUST0482,2025-03-04,Bank Transfer,Processing
ORD01040,CUST0991,2025-06-11,PayPal,Cancelled
ORD00160,CUST0416,2025-03-08,Bank Transfer,Shipped
ORD01774,CUST0593,2024-11-15,Bank Transfer,Delivered
ORD00730,CUST0254,2024-09-11,Credit Card,Shipped
ORD01780,CUST0812,2025-01-21,PayPal,Shipped
ORD00069,CUST0896,2025-02-23,Credit Card,Cancelled
ORD02791,CUST0376,2024-11-15,Bank Transfer,Delivered
ORD02350,CUST0184,2025-03-19,Bank Transfer,Cancelled
ORD00141,CUST0962,2025-04-28,Credit Card,Shipped
ORD00582,CUST0612,2025-07-08,PayPal,Delivered
ORD02325,CUST0788,2024-08-19,Credit Card,Delivered
ORD01334,CUST0655,2025-03-12,Bank Transfer,Shipped
ORD01353,CUST0351,2025-03-13,Credit Card,Cancelled
ORD00709,CUST0515,2024-08-20,Bank Transfer,Delivered
ORD01147,CUST0532,2025-01-30,Bank Transfer,Cancelled
ORD02436,CUST0063,2025-03-12,Bank Transfer,Cancelled
ORD01646,CUST0761,2025-03-17,Bank Transfer,Cancelled
ORD02771,CUST0080,2025-07-17,Credit Card,Cancelled
ORD00044,CUST0988,2025-01-04,Credit Card,Delivered
ORD00009,CUST0217,2025-05-06,Bank Transfer,Processing
ORD02864,CUST0274,2025-02-10,Credit Card,Cancelled
ORD02947,CUST0483,2024-08-21,Bank Transfer,Cancelled
ORD02765,CUST0177,2024-12-02,Bank Transfer,Processing
ORD01212,CUST0954,2025-02-23,Credit Card,Cancelled
ORD01492,CUST0005,2025-02-06,PayPal,Processing
ORD02126,CUST0088,2024-12-02,PayPal,Cancelled
ORD02243,CUST0788,2024-09-06,Bank Transfer,Shipped
ORD01742,CUST0696,2024-11-20,Bank Transfer,Processing
ORD02851,CUST0132,2024-09-15,PayPal,Processing
ORD02788,CUST0924,2024-08-24,Bank Transfer,Shipped
ORD02734,CUST0929,2025-07-21,Bank Transfer,Delivered
ORD00377,CUST0175,2025-02-18,Credit Card,Shipped
ORD01166,CUST0284,2025-05-09,Bank Transfer,Shipped
ORD01656,CUST0795,2024-10-22,Bank Transfer,Delivered
ORD01563,CUST0186,2024-08-31,Bank Transfer,Cancelled
ORD00055,CUST0527,2024-12-10,Credit Card,Processing
ORD00577,CUST0971,2025-01-06,PayPal,Delivered
ORD00410,CUST0991,2025-04-29,Bank Transfer,Processing
ORD00705,CUST0867,2025-04-10,Credit Card,Processing
ORD01548,CUST0437,2025-06-04,Bank Transfer,Shipped
ORD00237,CUST0109,2025-03-13,PayPal,Processing
ORD01298,CUST0998,2024-08-05,Credit Card,Shipped
ORD02994,CUST0006,2024-11-07,PayPal,Cancelled
ORD01947,CUST0728,2024-11-04,PayPal,Cancelled
ORD00540,CUST0476,2025-07-10,Bank Transfer,Cancelled
ORD00057,CUST0553,2024-12-04,Credit Card,Cancelled
ORD01746,CUST0180,2025-03-06,Bank Transfer,Shipped
ORD02227,CUST0093,2024-08-09,Bank Transfer,Shipped
ORD01796,CUST0945,2024-12-24,Credit Card,Cancelled
ORD00880,CUST0033,2025-02-18,Bank Transfer,Cancelled
ORD01927,CUST0408,2024-09-18,Credit Card,Delivered
ORD01973,CUST0553,2025-02-11,Credit Card,Shipped
ORD00814,CUST0936,2025-07-02,Credit Card,Cancelled
ORD00144,CUST0112,2025-04-04,Bank Transfer,Cancelled
ORD00629,CUST0260,2025-05-25,Bank Transfer,Shipped
ORD01821,CUST0489,2024-11-28,Credit Card,Shipped
ORD01608,CUST0221,2025-04-15,PayPal,Delivered
ORD01172,CUST0662,2024-11-06,Credit Card,Delivered
ORD02848,CUST0632,2025-05-16,Bank Transfer,Processing
ORD00884,CUST0613,2024-10-21,Bank Transfer,Shipped
ORD01538,CUST0688,2024-10-22,Credit Card,Shipped
ORD00125,CUST0699,2025-06-16,Credit Card,Shipped
ORD00361,CUST0077,2025-01-03,PayPal,Processing
ORD01191,CUST0748,2025-05-01,Credit Card,Shipped
ORD02676,CUST0980,2025-02-06,Credit Card,Delivered
ORD02175,CUST0900,2024-11-07,PayPal,Shipped
ORD00602,CUST0906,2024-09-22,PayPal,Shipped
ORD00981,CUST0993,2024-08-24,PayPal,Shipped
ORD00500,CUST0162,2025-06-12,Bank Transfer,Shipped
ORD02619,CUST0464,2024-07-31,PayPal,Delivered
ORD01955,CUST0106,2024-08-17,Credit Card,Shipped
ORD02796,CUST0127,2025-01-05,PayPal,Shipped
ORD02458,CUST0172,2025-01-04,PayPal,Cancelled
ORD02000,CUST0093,2025-03-08,Credit Card,Shipped
ORD01248,CUST0240,2025-02-27,Credit Card,Delivered
ORD00675,CUST0754,2024-08-07,Credit Card,Cancelled
ORD02533,CUST0807,2025-01-19,Bank Transfer,Shipped
ORD01185,CUST0085,2024-10-03,Bank Transfer,Delivered
ORD00994,CUST0136,2025-05-12,Credit Card,Delivered
ORD02776,CUST0045,2024-08-25,Credit Card,Processing
ORD00904,CUST0826,2025-03-07,PayPal,Shipped
ORD01094,CUST0173,2025-05-03,PayPal,Cancelled
ORD01256,CUST0162,2025-03-16,Bank Transfer,Processing
ORD02731,CUST0979,2025-07-03,Bank Transfer,Cancelled
ORD02690,CUST0663,2025-05-26,Bank Transfer,Processing
ORD02081,CUST0691,2024-12-07,PayPal,Cancelled
ORD02770,CUST0081,2024-12-13,PayPal,Shipped
ORD02193,CUST0311,2024-12-24,PayPal,Processing
ORD02624,CUST0664,2025-02-22,Credit Card,Shipped
ORD00505,CUST0774,2025-06-02,Bank Transfer,Shipped
ORD00104,CUST0684,2025-07-22,Bank Transfer,Processing
ORD02685,CUST0553,2024-12-15,Credit Card,Processing
ORD02773,CUST0202,2025-02-10,Credit Card,Shipped
ORD00054,CUST0881,2024-08-30,PayPal,Shipped
ORD02545,CUST0468,2025-03-15,Bank Transfer,Delivered
ORD01818,CUST0235,2025-03-21,PayPal,Cancelled
ORD02815,CUST0206,2025-03-28,Bank Transfer,Cancelled
ORD00099,CUST0956,2024-12-08,PayPal,Shipped
ORD02362,CUST0500,2025-07-12,Credit Card,Shipped
ORD00947,CUST0007,2024-09-11,Bank Transfer,Cancelled
ORD02739,CUST0998,2025-02-19,Bank Transfer,Shipped
ORD02704,CUST1000,2024-08-10,Bank Transfer,Cancelled
ORD02507,CUST0273,2024-12-30,Credit Card,Processing
ORD01871,CUST0711,2024-12-14,PayPal,Cancelled
ORD02430,CUST0465,2024-11-21,Bank Transfer,Cancelled
ORD02932,CUST0842,2025-03-18,PayPal,Shipped
ORD02332,CUST0024,2025-03-10,Bank Transfer,Processing
ORD02167,CUST0575,2024-11-06,Bank Transfer,Shipped
ORD02920,CUST0338,2024-10-23,Bank Transfer,Cancelled
ORD00538,CUST0617,2025-01-29,Credit Card,Shipped
ORD02157,CUST0291,2024-08-25,Credit Card,Processing
ORD00714,CUST0047,2024-11-22,Bank Transfer,Processing
ORD01444,CUST0886,2025-07-19,Bank Transfer,Shipped
ORD02960,CUST0812,2025-05-23,PayPal,Cancelled
ORD02009,CUST0125,2025-02-05,Bank Transfer,Delivered
ORD00445,CUST0113,2025-07-24,Bank Transfer,Shipped
ORD01884,CUST0488,2024-12-10,PayPal,Processing
ORD02993,CUST0483,2025-02-22,PayPal,Shipped
ORD01676,CUST0575,2024-11-17,Bank Transfer,Shipped
ORD01983,CUST0194,2025-04-16,PayPal,Cancelled
ORD01874,CUST0698,2025-01-12,PayPal,Shipped
ORD00841,CUST0707,2025-01-11,Credit Card,Processing
ORD02942,CUST0093,2024-12-30,Credit Card,Processing
ORD01985,CUST0733,2025-01-30,Bank Transfer,Cancelled
ORD00001,CUST0960,2025-03-29,Bank Transfer,Shipped
ORD02838,CUST0454,2024-12-19,PayPal,Shipped
ORD01173,CUST0507,2024-11-20,PayPal,Shipped
ORD01195,CUST0123,2025-03-12,Credit Card,Delivered
ORD00553,CUST0330,2024-09-12,Bank Transfer,Cancelled
ORD01512,CUST0971,2024-11-16,PayPal,Shipped
ORD02405,CUST0861,2025-03-26,PayPal,Delivered
ORD02401,CUST0416,2025-04-13,PayPal,Cancelled
ORD01853,CUST0200,2025-02-18,Credit Card,Delivered
ORD02141,CUST0639,2025-05-09,Credit Card,Cancelled
ORD00942,CUST0141,2025-05-01,Bank Transfer,Delivered
ORD00233,CUST0356,2025-07-17,Bank Transfer,Cancelled
ORD01786,CUST0677,2025-04-12,Credit Card,Cancelled
ORD02293,CUST0703,2024-10-31,PayPal,Processing
ORD00037,CUST0900,2025-06-03,PayPal,Delivered
ORD00448,CUST0017,2024-10-27,Credit Card,Processing
ORD01683,CUST0527,2024-11-18,Bank Transfer,Cancelled
ORD01838,CUST0766,2024-08-07,Credit Card,Cancelled
ORD01479,CUST0267,2024-11-07,Bank Transfer,Processing
ORD00680,CUST0126,2025-05-02,Credit Card,Shipped
ORD00062,CUST0885,2025-05-03,Bank Transfer,Shipped
ORD00800,CUST0956,2025-04-28,Bank Transfer,Processing
ORD02590,CUST0234,2024-12-16,Credit Card,Delivered
ORD02002,CUST0431,2025-04-26,PayPal,Cancelled
ORD01544,CUST0476,2025-05-09,Credit Card,Shipped
ORD02611,CUST0754,2025-05-14,Credit Card,Delivered
ORD00868,CUST0384,2025-03-24,PayPal,Cancelled
ORD02189,CUST0326,2025-04-09,Credit Card,Shipped
ORD02341,CUST0563,2024-08-15,PayPal,Processing
ORD02707,CUST0931,2024-12-02,Bank Transfer,Processing
ORD00630,CUST0366,2025-04-22,Credit Card,Processing
ORD02753,CUST0099,2024-11-29,Bank Transfer,Processing
ORD01963,CUST0540,2025-01-15,Credit Card,Shipped
ORD00570,CUST0318,2025-02-20,Bank Transfer,Cancelled
ORD02138,CUST0609,2025-03-26,Bank Transfer,Shipped
ORD00552,CUST0461,2025-05-19,Bank Transfer,Delivered
ORD02867,CUST0331,2025-02-27,Bank Transfer,Shipped
ORD00109,CUST0735,2025-03-27,PayPal,Delivered
ORD00735,CUST0195,2024-12-18,Credit Card,Cancelled
ORD02735,CUST0030,2024-11-21,Credit Card,Processing
ORD01119,CUST0643,2025-01-29,PayPal,Cancelled
ORD01228,CUST0025,2024-12-03,Credit Card,Processing
ORD02877,CUST0824,2025-04-19,Credit Card,Shipped
ORD01819,CUST0359,2025-07-02,Bank Transfer,Shipped
ORD02016,CUST0645,2025-06-20,Bank Transfer,Shipped
ORD00217,CUST0666,2025-07-13,Credit Card,Shipped
ORD01701,CUST0444,2024-11-07,PayPal,Shipped
ORD00263,CUST0324,2024-09-11,Credit Card,Delivered
ORD02546,CUST0856,2024-09-15,Bank Transfer,Shipped
ORD02675,CUST0362,2025-05-25,PayPal,Cancelled
ORD00555,CUST0462,2024-11-02,Credit Card,Processing
ORD02569,CUST0627,2025-02-08,Credit Card,Processing
ORD00339,CUST0250,2024-12-30,PayPal,Delivered
ORD01504,CUST0320,2025-07-21,Credit Card,Shipped
ORD02949,CUST0898,2024-11-24,Credit Card,Delivered
ORD01543,CUST0468,2024-11-24,PayPal,Processing
ORD01827,CUST0671,2025-03-27,Credit Card,Processing
ORD01841,CUST0805,2024-09-07,PayPal,Shipped
ORD02031,CUST0954,2025-06-10,Bank Transfer,Shipped
ORD01103,CUST0450,2024-11-09,Credit Card,Delivered
ORD01724,CUST0118,2025-03-28,Credit Card,Shipped
ORD00523,CUST0297,2025-05-08,Credit Card,Cancelled
ORD01138,CUST0163,2024-12-28,PayPal,Shipped
ORD00073,CUST0171,2025-03-21,PayPal,Cancelled
ORD02247,CUST0921,2024-09-28,Credit Card,Delivered
ORD00978,CUST0055,2025-01-03,Credit Card,Cancelled
ORD01085,CUST0887,2025-03-20,PayPal,Shipped
ORD01633,CUST0728,2024-12-16,Credit Card,Processing
ORD00564,CUST0572,2024-09-05,Bank Transfer,Cancelled
ORD02554,CUST0065,2025-02-24,Credit Card,Processing
ORD01771,CUST0041,2025-06-09,Bank Transfer,Processing
ORD01168,CUST0798,2024-11-29,Bank Transfer,Shipped
ORD02730,CUST0158,2024-10-09,PayPal,Processing
ORD01641,CUST0700,2025-05-27,PayPal,Delivered
ORD00483,CUST0159,2024-08-31,Bank Transfer,Cancelled
ORD02273,CUST0538,2024-09-27,Credit Card,Delivered
ORD01680,CUST0391,2024-10-29,Credit Card,Cancelled
ORD00907,CUST0398,2025-06-21,Credit Card,Processing
ORD02451,CUST0610,2025-05-06,Credit Card,Cancelled
ORD02462,CUST0486,2024-12-11,PayPal,Delivered
ORD00342,CUST0792,2025-05-03,PayPal,Processing
ORD00491,CUST0360,2024-12-06,Credit Card,Delivered
ORD00894,CUST0063,2025-02-19,Bank Transfer,Delivered
ORD00201,CUST0552,2025-03-29,Bank Transfer,Delivered
ORD02903,CUST0252,2024-11-17,PayPal,Cancelled
ORD00982,CUST0650,2025-01-22,PayPal,Cancelled
ORD02728,CUST0506,2024-08-10,Bank Transfer,Cancelled
ORD01443,CUST0668,2024-09-12,PayPal,Shipped
ORD02811,CUST0123,2025-05-27,Credit Card,Cancelled
ORD01323,CUST1000,2025-04-01,Credit Card,Cancelled
ORD02806,CUST0878,2024-12-07,Credit Card,Cancelled
ORD01643,CUST0209,2024-09-28,Bank Transfer,Shipped
ORD00020,CUST0812,2024-08-29,Bank Transfer,Cancelled
ORD00831,CUST0190,2024-09-13,Credit Card,Cancelled
ORD01237,CUST0919,2024-08-18,Bank Transfer,Cancelled
ORD01186,CUST0285,2024-10-06,Credit Card,Processing
ORD00118,CUST0575,2025-07-18,Credit Card,Shipped
ORD02565,CUST0147,2024-09-24,Bank Transfer,Processing
ORD02427,CUST0701,2024-09-16,Bank Transfer,Processing
ORD01285,CUST0422,2024-09-22,Bank Transfer,Cancelled
ORD00373,CUST0333,2025-02-22,Credit Card,Processing
ORD01000,CUST0299,2025-03-22,PayPal,Cancelled
ORD01826,CUST0533,2024-08-17,Credit Card,Cancelled
ORD00034,CUST0553,2025-01-14,Bank Transfer,Shipped
ORD00402,CUST0766,2025-01-16,PayPal,Delivered
ORD00651,CUST0947,2024-10-07,Bank Transfer,Processing
ORD02007,CUST0186,2024-11-15,Credit Card,Processing
ORD01399,CUST0090,2025-06-22,PayPal,Cancelled
ORD01817,CUST0896,2024-08-02,Credit Card,Cancelled
ORD02883,CUST0517,2025-06-20,PayPal,Cancelled
ORD00948,CUST0013,2025-03-22,Credit Card,Processing
ORD00240,CUST0631,2024-07-31,Bank Transfer,Cancelled
ORD02805,CUST0876,2025-07-13,PayPal,Delivered
ORD02552,CUST0330,2025-06-28,Credit Card,Shipped
ORD00140,CUST0696,2025-06-29,Bank Transfer,Processing
ORD00621,CUST0736,2025-05-31,Credit Card,Processing
ORD02715,CUST0296,2025-04-20,Credit Card,Cancelled
ORD02698,CUST0366,2025-05-19,Credit Card,Processing
ORD00300,CUST0062,2024-10-17,Credit Card,Processing
ORD02168,CUST0041,2025-01-12,Credit Card,Processing
ORD01303,CUST0243,2025-04-23,Bank Transfer,Processing
ORD02373,CUST0394,2025-01-14,Credit Card,Processing
ORD00337,CUST0522,2024-12-08,Bank Transfer,Processing
ORD00071,CUST0052,2025-06-11,Bank Transfer,Shipped
ORD00303,CUST0706,2025-04-24,PayPal,Cancelled
ORD02340,CUST0212,2024-08-07,Bank Transfer,Processing
ORD01206,CUST0377,2025-04-24,Credit Card,Processing
ORD00187,CUST0642,2025-02-14,Credit Card,Processing
ORD00194,CUST0425,2024-09-06,PayPal,Processing
ORD01350,CUST0819,2025-01-31,Credit Card,Processing
